0|40.590492114424706
1|34.946628235280514
2|31.397793740034103
3|28.30614621192217
4|25.680575489997864
5|23.853219859302044
6|22.732768025249243
7|21.2303344681859
8|20.194300338625908
9|19.1822220236063
10|17.11552494764328
12|16.739702757447958
13|15.16107439994812
14|15.000996090471745
15|14.072311110794544
16|13.336886586621404
17|13.273065257817507
18|11.804239090532064
20|11.48803779296577
21|11.104420134797692
22|10.532941209152341
24|10.165057292208076
25|9.55336712487042
26|9.15642886608839
27|8.807389911264181
28|8.512452900409698
29|8.306077035143971
30|7.876706259325147
31|7.746447623707354
32|7.649374909698963
33|7.048084448091686
35|6.410810163244605
36|6.331300785765052
40|5.767612176015973
44|5.682206052355468
45|5.473254316486418
46|5.440060121007264
47|5.298425568267703
48|5.267334644682705
49|5.214083227328956
50|4.524089031852782
54|4.4681588327512145
55|4.38997695222497
56|4.3710147412493825
58|4.294724995270371
60|4.240529355593026
61|3.9477912364527583
62|3.938873284496367
66|3.812457329593599
67|3.6044208146631718
71|3.5538773350417614
73|3.5471049435436726
74|3.517836833372712
75|3.191298818215728
79|3.181235413067043
81|3.052626548334956
83|2.986901493743062
86|2.967414469458163
88|2.701621470041573
92|2.615783855319023
98|2.5659480961039662
101|2.4681583242490888
103|2.1862894874066114
109|2.161684099584818
117|2.0695472341030836
119|1.9827850889414549
124|1.9078834177926183
130|1.779269817750901
134|1.551299145910889
142|1.509792371187359
162|1.445822371635586
166|1.3109214112628251
187|1.2947786254808307
190|1.2245751041918993
197|1.2180247674696147
202|1.1958262629341334
206|1.0436830909457058
214|1.0430706406477839
229|1.0351454862393439
233|1.0133696729317307
243|0.9707376561127603
247|0.942817754112184
248|0.9363104775547981
251|0.8625160765368491
278|0.8496146579273045
285|0.7526416108012199
311|0.7178135244175792
328|0.6669778400100768
341|0.5942389615811408
395|0.5895807663910091
419|0.5853297952562571
446|0.5331387454643846
454|0.5090613653883338
483|0.5042826170101762
501|0.48188950098119676
517|0.47194666182622313
533|0.47088867414277047
552|0.46626814268529415
575|0.45177389099262655
585|0.44770294229965657
588|0.40609268832486123
609|0.3919414239935577
640|0.38228171155788004
704|0.3631596186896786
708|0.35805363568942994
722|0.3496308159083128
734|0.3482949350727722
756|0.3441617441130802
761|0.34069978166371584
801|0.32733636465854943
822|0.32054809876717627
840|0.31086747255176306
944|0.29517310101073235
969|0.2932368144392967
988|0.2842056597582996
1014|0.2731332854600623
1073|0.2721378559945151
1124|0.27026536385528743
1171|0.26671594695653766
1205|0.2543119821930304
1309|0.25361615291330963
1356|0.2499033798230812
1372|0.2375266186427325
1419|0.23663928639143705
1502|0.23195643140934408
1540|0.23065600567497313
1582|0.23006494832225144
1585|0.22999005077872425
1601|0.2283841009484604
1618|0.22528016078285873
1645|0.2114426342304796
1895|0.20653418451547623
1929|0.20399987528799102
1944|0.19913617538986728
2045|0.1991099511506036
2052|0.19550375832477584
2288|0.1929044639109634
2388|0.18812539969803765
2451|0.18593042419524863
2513|0.18580693093826994
2532|0.18450578599004075
2616|0.18392389820655808
2641|0.18247021350543946
2725|0.18170819577062503
2733|0.18086895067244768
2780|0.17857403378002346
2846|0.17346517916303128
3008|0.17168835923075676
3113|0.17131269548553973
3226|0.1692567502032034
3272|0.16756415471900254
3453|0.16597161145182326
3493|0.16474415885750204
3541|0.16232266899896786
3679|0.16108627180801705
3715|0.15998797299107537
3747|0.1588128858129494
3825|0.15754498867318034
3831|0.15744034305680543
3879|0.15706508472794667
4094|0.1539799235179089
4192|0.15366532903863117
4207|0.15177527751075104
4304|0.15006671973969787
4340|0.1486760720727034
4466|0.14758767379680648
4558|0.1442443130654283
4848|0.14393861120333895
4902|0.14235389488749206
4959|0.13801567815244198
5179|0.13508342916611582
5626|0.13326678320299834
5691|0.1318634988856502
5708|0.13147977960761636
5758|0.1312364995246753
5893|0.13016076857456937
6056|0.12907991622341797
6165|0.12843972619157284
6226|0.12733028293587267
6428|0.12645774480188265
6461|0.12457850744249299
6605|0.12358026811853051
6759|0.12325687403790653
6975|0.1212651088135317
7059|0.11968591628829017
7324|0.11940947658149526
7329|0.1178640082362108
7548|0.11737716395873576
7780|0.11645622679498047
7819|0.11537347990088165
7925|0.11531435896176845
7960|0.11529194295872003
7965|0.11508130573201925
7988|0.11430742335505784
8066|0.11343111755559221
8115|0.11292632104596123
8437|0.11255952686769888
8450|0.11161576735321432
8544|0.11033994180615991
8672|0.1093245639349334
8754|0.10773972872993909
8911|0.10460228216834366
9433|0.10437967447796836
9659|0.10259188202326186
9849|0.10054049466270953
