0|55.37552224099636
1|51.51889829337597
2|50.48274227976799
3|49.94654697179794
4|49.53710446506739
5|48.58727337419987
6|47.5091846883297
9|47.18542688339949
13|46.99852034449577
14|46.55056734383106
17|44.75447629392147
22|43.82021064311266
29|43.45762825757265
36|42.85345731675625
37|41.57050683349371
51|41.519628934562206
53|41.04311268031597
55|40.56426103413105
59|40.110112354159355
65|39.92514902353287
66|39.5346615165472
74|38.99022453278303
79|38.772317707538605
81|38.39519415795803
94|37.61139825731516
107|36.69064253568649
140|36.494942270219326
165|36.35474720597267
166|35.99137710779905
170|35.62525890022516
189|35.38974275439978
192|35.21916186064482
210|35.19763783365488
217|34.662974163889885
223|33.81189078837633
247|33.456460647284985
315|33.31269107758999
366|33.298514768481255
383|32.95967324823141
397|32.718393459916115
424|32.50939030200243
439|32.39791125804186
503|31.91536743938923
522|31.79108102619648
707|31.744875609874725
744|31.63258036226034
750|31.222870729863644
920|30.81911823898554
1047|30.803588055074215
1051|30.59142193198204
1128|30.40678048878908
1325|30.117885790765285
1399|30.03515711426735
1507|29.89929372817278
1513|29.724824137985706
